appid,Name,January 2019,February 2019,March 2019,April 2019,May 2019,June 2019,July 2019,August 2019,September 2019,October 2019,November 2019,December 2019,January 2020,February 2020,March 2020,April 2020,May 2020,June 2020,July 2020,August 2020,September 2020,October 2020,November 2020,December 2020,January 2021,February 2021,March 2021,April 2021,May 2021,June 2021,July 2021,August 2021,September 2021,October 2021,November 2021,December 2021,January 2022,February 2022,March 2022,April 2022,May 2022,June 2022,July 2022,August 2022,September 2022,October 2022,November 2022,December 2022
1048540.0,Kao the Kangaroo: Round 2 (2003 re-release),,,,,,124.87,50.74,20.73,17.28,11.79,13.49,17.42,16.91,15.72,22.74,27.65,20.45,142.53,37.74,25.35,20.85,26.01,40.72,36.58,31.88,32.23,27.79,28.86,22.47,18.53,20.28,17.48,15.78,16.1,19.61,25.97,29.36,28.17,18.47,19.3,18.71,21.46,18.38,19.89,14.98,12.45,17.58,16.72
1048580.0,Terje Haakonsen's Powder VR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1048830.0,Horse Riding Tales,,,,24.83,11.76,8.96,9.66,9.48,11.72,10.53,10.91,8.96,8.8,9.73,11.83,17.01,15.67,11.53,11.65,11.5,9.52,11.0,11.13,10.96,14.72,14.7,12.79,13.07,10.24,9.19,10.91,11.45,10.39,9.09,10.52,11.22,11.27,10.84,9.29,7.7,5.94,7.39,8.09,6.37,6.42,6.37,7.05,5.75
1049370.0,F18 Carrier Landing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1049820.0,Must Dash Amigos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1050190.0,Fast Travel: Loot Delivery Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35,0.09,0.06
1051300.0,Parking 3D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1051920.0,CD-RUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1052600.0,Amortizer Off-Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1054430.0,Fling to the Finish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.44,47.69,40.03,27.39,54.47,45.14,54.53,35.9,37.0,30.72,34.36,37.83,28.01,25.95,25.73,19.32,34.22
1054990.0,Race With Ryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1055180.0,Icarus - Prima Regula,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1056010.0,Ne Padai!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1056320.0,Island Town Zombie Paradise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.02
1058280.0,Speed Limit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1058570.0,Ride with The Reaper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1059160.0,Deep Race: Space,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1059860.0,打击者打字游戏集（Striker A Type Game Pack）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1060180.0,Cyber Driver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1060980.0,Scooter Delivery VR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1061180.0,Crumble,,,,,,,,,,,,,,,,,,,,,,,,15.74,7.55,6.62,3.4,3.64,1.75,2.78,3.19,2.69,1.49,2.14,2.1,4.11,3.62,3.07,2.52,1.94,2.42,2.05,2.55,2.42,2.31,1.51,1.64,3.13
1061640.0,How To Be A Real Dude,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1062100.0,HaberDashers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1062960.0,Under the Sand REDUX - a road trip game,,,,,,,,,,,,2.07,5.26,5.2,3.38,1.85,1.85,1.83,2.69,2.31,0.81,1.83,1.44,1.41,3.15,5.12,2.57,3.23,12.25,5.25,3.19,3.76,3.45,2.92,2.71,2.06,2.11,1.7,1.39,2.17,1.69,1.0,1.09,1.25,1.39,1.35,1.64,1.71
1063330.0,麻神消消乐,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1064050.0,Rick Rack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1064150.0,Late City Riders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1065260.0,GENSOU Skydrift,,,,,,,,,,,,40.98,17.06,12.89,10.51,9.75,6.5,4.5,5.77,5.06,5.41,2.35,4.26,4.36,4.83,5.0,7.45,4.36,4.22,4.16,3.77,4.13,3.27,5.5,4.01,4.29,4.85,3.49,3.25,4.87,7.25,5.38,5.87,3.75,4.26,3.57,3.17,3.67
1065320.0,REKT! High Octane Stunts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.61,2.47,1.67,1.89,1.19,1.12,1.03,0.96,1.23,1.3,1.15,1.42
1066890.0,Automobilista 2,,,,,,,,,,,,,,,,214.64,182.06,115.65,166.66,127.78,107.39,136.07,208.57,164.6,220.64,165.06,174.51,203.18,162.06,273.01,218.44,185.39,166.6,209.52,222.78,341.8,340.42,299.01,245.67,365.52,332.5,288.94,290.12,298.35,391.56,313.46,356.73,361.37
1067440.0,RollingSky2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.16,1.23,0.53,0.71,1.07,0.3,0.7,0.87,1.22,0.8,1.31,0.87,1.22,0.98
1068350.0,Battle Life Online,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1068420.0,Iceroyds!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1070160.0,Avis Rapida - Aerobatic Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0.02
1070580.0,Drift86,,,,,3.93,2.92,4.89,4.9,6.43,2.53,11.12,16.59,14.73,10.02,9.92,9.48,10.31,6.49,9.04,6.81,11.16,6.85,11.92,8.62,17.0,9.47,12.69,6.48,8.84,8.22,12.09,6.36,8.9,6.54,17.01,11.78,32.65,15.25,28.26,23.19,16.19,18.78,18.25,17.29,10.65,18.56,28.74,26.03
1073040.0,Retro Pixel Racers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1073350.0,Curves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1073640.0,JetX Space Edition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1076410.0,VRRCC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1077340.0,Downtown Drift,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12,0.11,0.1,0.01,0.06,0.23,0.2,1.19,2.28,1.71,2.44
1078760.0,Motorcycle Mechanic Simulator 2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.09,55.96,49.61,29.27,50.71,43.75,39.79,31.13,27.87,24.18,26.3,27.92,20.92,24.54
1078930.0,Fatty Space,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1079420.0,Wheelie King VR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1079890.0,Happy World,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1080110.0,F1® 2020,,,,,,,,,,,,,,,,,,,9634.73,6389.01,5421.92,4853.7,4690.66,6471.88,4943.12,4261.89,5107.53,7961.54,7668.94,7178.54,5662.42,3335.08,3010.84,2909.19,2116.27,2238.5,1593.44,1073.06,1090.37,1223.14,1034.41,1155.8,1033.56,776.53,613.91,549.32,523.93,410.93
1080630.0,Hero Express,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1081120.0,hoVRboard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1081200.0,Truck the System,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1081650.0,Celaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1082180.0,TT Isle of Man: Ride on the Edge 2,,,,,,,,,,,,,,,88.93,37.57,22.89,35.38,22.33,18.62,13.68,13.39,15.03,14.01,16.18,16.96,22.6,32.76,27.28,21.43,22.35,17.19,17.33,19.23,18.87,16.86,19.54,19.63,18.03,17.33,20.34,26.71,21.17,13.67,12.3,11.28,21.33,16.22
1083350.0,SRX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1084970.0,Bridge Builder Racer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1085390.0,Angler's Life,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1085510.0,Garfield Kart - Furious Racing,,,,,,,,,,,16.58,12.49,11.43,8.83,16.31,12.87,10.52,16.98,24.75,15.57,14.4,12.46,27.19,24.22,31.69,20.65,18.81,21.27,15.93,192.77,76.76,52.99,38.0,64.98,58.53,157.13,128.79,78.31,61.66,47.62,54.87,56.14,63.07,43.42,34.01,30.21,55.75,63.9
1085520.0,Offroad Racing - Buggy X ATV X Moto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1086460.0,Supermarket Shriek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1086640.0,Dude Simulator 3,,,,,,,,1.93,2.65,6.5,1.43,0.89,1.41,10.55,2.81,18.42,3.29,14.91,38.63,2.92,9.8,2.81,9.88,2.58,12.61,3.18,11.34,3.24,12.59,5.0,2.13,16.19,2.53,2.37,10.27,3.64,2.07,5.03,1.77,43.69,8.07,42.64,1.75,25.64,4.33,14.39,1.61,10.54
1088160.0,Led It Rain VR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.52,0.19
1088950.0,Touring Karts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1089710.0,Fruit Postal Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1089830.0,Monster Energy Supercross - The Official Videogame 3,,,,,,,,,,,,,,172.52,123.84,109.36,82.42,71.81,66.91,55.44,57.85,64.67,66.15,81.31,105.26,93.42,57.0,48.07,31.66,24.03,29.39,21.94,20.12,26.22,22.52,28.82,29.3,26.29,22.21,24.2,19.36,16.28,13.92,15.58,12.5,17.02,16.71,19.02
1091260.0,Crunch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1091350.0,Valley Run,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1091570.0,Transporter Truck Simulator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1092300.0,Drone Racer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1092580.0,Bikerz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1092980.0,Mountain Taxi Driver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1093220.0,Eat this!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1093800.0,Zeke's Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.51,0.34,0.83,0.36,0.86,1.0,1.02,1.1,1.13,0.95,0.91,0.94,0.94,0.85,0.7
1096010.0,Hentai Sudoku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.53,0.38,0.36,0.34,0.35,0.78,0.58,0.51,0.76
1097130.0,Circuit Superstars,,,,,,,,,,,,,,,,,,,,,,,,,,,45.5,38.38,28.98,17.77,15.18,19.13,17.84,54.04,27.67,39.32,43.33,33.0,34.12,36.19,52.52,32.09,24.99,33.31,36.62,23.42,19.53,26.67
1098200.0,Vaporwave Drift,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07
1098810.0,我们的房屋 OUR HOUSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1101360.0,Rock of Ages 3: Make & Break,,,,,,,,,,,,,,,,,,,67.44,26.54,8.86,9.86,6.33,9.53,8.06,10.85,9.08,29.08,22.34,14.8,14.42,15.32,8.71,11.97,8.41,11.02,15.85,9.83,10.62,8.17,8.06,8.84,9.66,8.54,9.0,9.35,10.86,10.49
1101480.0,Turn Me On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1103770.0,Super Arcade Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1103780.0,Top Speed 2: Racing Legends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1106140.0,The Drift Challenge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.38,8.32,6.21,11.44,5.18,2.63,3.25,2.1,1.3,1.29,1.37,1.47,1.52,1.55,1.53
1111200.0,Car Soccer World Cup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1111650.0,Never BreakUp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1112400.0,Project Torque - Free 2 Play MMO Racing Game,,,,,,,,,,,,143.94,133.4,84.11,83.06,78.09,56.01,34.67,29.47,22.87,20.68,21.44,28.33,33.77,32.92,29.97,31.87,30.18,23.97,22.54,22.17,21.85,18.13,18.89,19.64,16.47,17.79,14.54,12.35,14.33,13.71,15.78,15.1,17.44,16.86,12.53,9.83,11.02
1112960.0,Wildland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5
1114430.0,Ballex,,,,,,,,5.44,2.43,2.34,2.51,2.71,3.76,5.71,8.0,7.75,7.83,6.89,8.31,8.1,5.58,3.81,3.7,4.9,6.77,8.14,5.65,4.11,5.8,6.84,7.13,8.1,5.24,4.71,4.68,4.28,6.81,6.89,4.77,6.01,5.66,4.9,4.43,4.68,3.91,3.98,4.15,5.91
1115400.0,Speed Mazing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1116550.0,Elon Simulator 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1119620.0,Beyond Shattered Isles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1119670.0,HoloSprint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1119770.0,VaporFly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1120920.0,ELON on MARS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1122860.0,Stop it - Driving Simulation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1123310.0,Super Lobster Run,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1123910.0,The Pointless Car Chase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1124170.0,Spiralagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1124550.0,ARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1124790.0,Hentai LightUp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14
1126070.0,Let's See What You Got,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1126430.0,香江之龙，Dragon of Hongkong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1127120.0,R42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1127310.0,HelixVision,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1127980.0,NASCAR Heat 4,,,,,,,,,105.5,64.29,51.51,53.95,61.25,110.66,176.37,256.43,172.37,163.07,185.9,102.37,79.54,74.06,71.25,55.65,54.97,55.71,53.66,45.55,41.26,38.31,34.56,31.68,29.02,30.08,30.54,26.03,25.91,23.28,24.92,21.57,21.32,20.36,21.16,22.06,21.11,17.69,19.8,18.2
1128630.0,Cross Country Express,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1128890.0,Light Trail Rush,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1130400.0,Symmetry: Early Access,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1131110.0,Orbitblazers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1132410.0,Cyber OutRun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1133910.0,Caravan Chaos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1134570.0,F1® 2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9996.49,6998.41,7447.45,5913.87,6151.82,10286.64,9469.13,7014.3,7833.73,8934.85,6900.34,6431.21,3188.04,2063.04,1411.26,1158.2,1014.12,716.54
1136830.0,Deep Race: Battle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1136930.0,Gekisou! Benza Race -Toilet Shooting Star-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.03,0.31
1137230.0,Derby: Extreme Racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1140070.0,Tractor Cargo Driving Simulator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1142760.0,Racing angle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1144860.0,Flying Sword,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1145560.0,Marble Trap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1145660.0,Drift Of The Hill,,,,,,,,,,,,,,,,,,,,,,7.47,4.83,4.52,2.42,1.93,5.77,3.69,4.83,3.11,2.27,1.53,2.11,1.6,2.27,1.51,2.22,1.8,2.05,1.15,1.38,1.07,1.08,1.55,1.22,1.82,1.08,1.71
1146430.0,Served!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1146480.0,DriftWay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1147140.0,Funny Road Chase Simulator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1148000.0,Squirrel Jump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1149120.0,Drift 1969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1150480.0,Micro Car Crash Online Le Go!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1151050.0,Golf Gang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.21,69.57,42.2,22.76,49.04,38.78,31.84,33.27
1151200.0,Just Drift It !,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1151400.0,Furious Goal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1152800.0,Buggy Bump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1153110.0,Rally Drift Cars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1153540.0,Concept Destruction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.01,0.71,0.68,0.67,0.35,0.7,0.51,1.19,1.31,1.17,0.83,0.78
1155420.0,Dino Zoo Transport Simulator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1155920.0,Snow Clearing Driving Simulator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1156680.0,Swinger-Man,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1156850.0,Dystopian Drift,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1159510.0,Village Bus Driver Simulator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1159770.0,RaceXXL Space,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1159860.0,Dash Dash World,,,,,,,,,,,,,,,,,,,,,,,,,5.59,4.62,2.4,1.43,1.2,0.96,0.85,0.81,1.54,1.39,1.79,1.65,4.02,2.92,2.07,1.61,1.4,1.51,1.17,2.09,1.76,2.08,1.88,1.66
1159890.0,Supercar Drift,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1161490.0,MotoGP™20,,,,,,,,,,,,,,,,832.06,443.17,274.31,268.67,318.57,275.48,257.54,275.44,217.21,188.73,174.85,169.76,225.56,118.83,93.1,96.63,67.76,65.45,71.56,55.73,60.69,48.75,43.97,45.4,75.73,51.71,45.27,42.45,37.06,33.01,47.11,38.21,35.16
1162390.0,Floody,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1163500.0,Warp Drive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1163730.0,Motor Assailant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1164440.0,Extreme Offroad Monster Simulator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1166860.0,Rival Stars Horse Racing: Desktop Edition,,,,,,,,,,,,,,,,,,,136.6,77.59,79.85,75.78,68.7,123.75,146.85,120.65,188.7,158.0,141.1,136.37,140.31,144.77,149.8,150.74,127.06,164.74,157.4,148.08,153.75,149.12,172.38,180.05,192.15,149.3,154.05,124.1,156.75,146.54
1168660.0,Barro 2020,,,,,,,,,,,,,,,0.19,0.72,0.24,0.37,1.26,0.49,13.29,2.97,6.63,5.86,7.68,5.74,36.58,3.61,19.76,13.67,19.82,2.04,16.25,19.02,12.59,28.91,36.44,9.49,35.53,29.08,17.28,42.46,20.13,5.99,6.48,24.78,18.75,11.64
1170720.0,Pocket Cars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1170970.0,Marbles on Stream,,,,,,,,,,,75.13,83.22,91.78,100.44,121.04,202.4,213.76,212.78,203.88,195.13,153.43,149.03,155.55,173.79,187.7,207.27,204.95,220.03,208.58,193.31,187.33,192.44,182.99,166.19,162.76,177.65,192.53,173.25,167.85,169.63,154.77,159.33,169.85,157.91,142.02,132.71,135.11,144.45
1171030.0,Bock Bock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1171520.0,Gravity Chase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1171770.0,Super Novel Collector (Speedrun Edition),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1172640.0,Parcel Panic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1173340.0,War Trains,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1175140.0,Vecter,,,,,,,,,,,12.34,8.68,7.75,4.45,3.55,3.89,15.98,8.15,6.7,5.57,4.18,52.3,33.17,19.63,14.73,11.26,10.84,8.91,7.81,6.9,6.9,6.97,5.89,6.33,4.87,4.66,4.84,3.84,12.1,4.64,4.68,5.01,4.5,3.55,3.34,2.46,3.08,3.48
1175470.0,Shine's Adventures 6 (Go! Girls),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1175640.0,Zombie Road Rider,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1175650.0,UpMove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1177020.0,Gigantosaurus The Game,,,,,,,,,,,,,,,,,,,,1.05,1.24,0.57,0.58,0.55,0.62,1.45,1.75,1.45,2.11,1.68,1.61,1.34,1.87,1.26,1.43,2.19,1.96,2.25,2.78,3.23,3.29,2.23,2.29,1.67,1.83,1.84,1.77,2.42
1177070.0,Highway Game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1179310.0,Drift Alone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1180820.0,Escape!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1182280.0,Foodtruck Arena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1182590.0,Hueor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1183140.0,Planet Lander,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1184140.0,KartRider: Drift,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1184480.0,Inertial Drift,,,,,,,,,,,,,,,,,,,,,42.36,10.34,7.68,6.08,6.17,4.18,3.74,2.43,2.76,2.56,3.17,2.67,2.39,4.34,3.62,3.73,3.59,2.78,2.93,2.72,2.85,3.69,3.01,2.84,4.33,2.32,7.76,6.15
1186680.0,Maximum Momentum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1188690.0,Speed Masters ASD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1189060.0,The Floor Is Still Really Cheap Lava,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.42,4.95,5.23,2.51,1.38,1.61,1.49,1.49
